%\*l[nm]	Flux relative to continuum flux
651.19958   1.00487680
651.22314   1.00839330
651.24670   1.01021460
651.27026   1.01587240
651.29382   1.01910770
651.31738   1.01901640
651.34094   1.01594690
651.36450   1.01054770
651.38806   1.01591240
651.41156   1.01063320
651.43512   1.00025240
651.45862   0.98633612
651.48212   0.97733738
651.50562   0.99335047
651.52917   1.00138050
651.55261   0.99860302
651.57611   1.00509620
651.59961   1.00109770
651.62311   0.98934675
651.64655   0.97259512
651.67004   0.96452863
651.69348   0.98065377
651.71692   0.99051712
651.74036   1.00275390
651.76379   1.00679060
651.78723   1.00897190
651.81067   1.00447230
651.83411   1.00682180
651.85754   1.01377210
651.88092   1.01094390
651.90430   1.00975570
651.92767   0.99928894
651.95105   0.99676722
651.97449   1.00105930
651.99786   1.00815160
652.02124   1.01408760
652.04456   1.01482360
652.06799   1.01747500
652.09131   1.01509740
652.11462   1.01553770
652.13800   1.01586100
652.16132   1.01053800
652.18469   1.01087160
652.20795   0.99501423
652.23132   0.99739757
652.25458   1.00054510
652.27789   0.99892045
652.30115   1.00006940
652.32446   0.99721279
652.34778   0.99077447
652.37103   0.98296719
652.39435   0.98578211
652.41760   0.98967166
652.44080   0.99825241
652.46411   0.99887170
652.48737   1.00656850
652.51062   1.00097560
652.53381   1.00044310
652.55701   0.99755774
652.58026   1.00409920
652.60345   1.00138350
652.62671   1.00061690
652.64990   1.00342220
652.67310   0.99799457
652.69629   1.00361380
652.71948   0.99834850
652.74261   0.99841885
652.76581   1.00040070
652.78894   0.99863313
652.81213   1.00376860
652.83533   1.00263690
652.85846   0.99698282
652.88159   0.99731039
652.90472   0.99905051
652.92786   0.99576558
652.95099   0.99872430
652.97406   0.99554906
652.99719   0.99705416
653.02032   0.99427415
653.04340   0.99412001
653.06653   0.99023539
653.08960   0.99497004
653.11267   0.99424644
653.13574   0.99437971
653.15881   0.99601705
653.18188   0.99022869
653.20496   0.98676398
653.22797   0.97752856
653.25104   0.97648849
653.27405   0.98310862
653.29706   0.99160466
653.32013   0.99419569
653.34314   0.99357841
653.36609   0.99255826
653.38910   0.98706173
653.41211   0.98569943
653.43512   0.98006455
653.45813   0.98928570
653.48108   0.98521321
653.50403   0.99294452
653.52704   0.98781195
653.54999   0.99704974
653.57294   0.99129701
653.59589   0.99042380
653.61884   0.98594183
653.64172   0.98570663
653.66467   0.98138400
653.68762   0.97940241
653.71057   0.98456766
653.73346   0.98452624
653.75635   0.98237280
653.77924   0.98428034
653.80212   0.98581245
653.82507   0.98309306
653.84790   0.98531991
653.87079   0.98445882
653.89368   0.98019183
653.91650   0.97773156
653.93939   0.97518179
653.96222   0.97636936
653.98505   0.97816753
654.00793   0.97371966
654.03076   0.97829658
654.05359   0.97018966
654.07635   0.97012632
654.09924   0.97158218
654.12201   0.96857159
654.14484   0.96680848
654.16760   0.96311029
654.19037   0.96400559
654.21320   0.95924684
654.23596   0.95821345
654.25867   0.95588633
654.28149   0.95732346
654.30426   0.96341136
654.32703   0.96122005
654.34973   0.95278015
654.37244   0.94115495
654.39520   0.93447605
654.41791   0.93659073
654.44061   0.95105514
654.46332   0.95250821
654.48608   0.95350194
654.50873   0.95077720
654.53143   0.94800584
654.55414   0.94632024
654.57678   0.94252619
654.59949   0.94383854
654.62219   0.94128804
654.64484   0.94196882
654.66748   0.93866603
654.69012   0.93722177
654.71277   0.93874303
654.73547   0.93093531
654.75806   0.92781484
654.78064   0.92165586
654.80334   0.92149584
654.82593   0.91747416
654.84851   0.90573418
654.87115   0.90642985
654.89368   0.91292388
654.91632   0.91351607
654.93890   0.92024940
654.96149   0.91986312
654.98401   0.91877915
655.00659   0.91351242
655.02917   0.91063909
655.05170   0.91036645
655.07428   0.90692836
655.09680   0.90413177
655.11932   0.90340126
655.14185   0.90262146
655.16437   0.90185461
655.18689   0.88821573
655.20941   0.88463734
655.23187   0.87881181
655.25439   0.86552573
655.27692   0.86529203
655.29938   0.86778555
655.32184   0.86744414
655.34436   0.87481747
655.36682   0.86470163
655.38928   0.86335053
655.41174   0.86548274
655.43414   0.86549655
655.45660   0.86512372
655.47900   0.85971525
655.50146   0.86394710
655.52386   0.85889535
655.54626   0.85888364
655.56873   0.86441108
655.59113   0.87003281
655.61346   0.86706398
655.63586   0.87617599
655.65826   0.88288296
655.68066   0.89012769
655.70300   0.89824930
655.72540   0.91100402
655.74774   0.92455124
655.77008   0.94046444
655.79242   0.97327558
655.81482   0.99456512
655.83710   1.03583470
655.85944   1.08208040
655.88177   1.13714050
655.90411   1.19766800
655.92639   1.25969170
655.94867   1.32982470
655.97101   1.39682720
655.99329   1.48648960
656.01556   1.55759120
656.03784   1.63494910
656.06012   1.70225970
656.08240   1.76569640
656.10461   1.81321920
656.12689   1.84125920
656.14911   1.85852630
656.17139   1.83857670
656.19360   1.80056180
656.21588   1.74739380
656.23810   1.68552070
656.26031   1.65747700
656.28253   1.64929330
656.30469   1.65330020
656.32690   1.69162740
656.34906   1.73516240
656.37128   1.77922250
656.39343   1.81109200
656.41565   1.82995570
656.43781   1.82598220
656.45996   1.80187680
656.48212   1.77161360
656.50427   1.71517950
656.52643   1.64438700
656.54852   1.56370830
656.57068   1.48776130
656.59277   1.41338860
656.61487   1.33432270
656.63702   1.26784420
656.65912   1.20483540
656.68121   1.13724830
656.70331   1.09718850
656.72540   1.05355210
656.74744   1.01513920
656.76953   0.98767214
656.79163   0.95587597
656.81366   0.93454210
656.83575   0.92091915
656.85779   0.90262064
656.87982   0.89247946
656.90186   0.87571669
656.92389   0.86884769
656.94592   0.86773344
656.96790   0.86633768
656.98993   0.86111084
657.01196   0.86271354
657.03394   0.85504796
657.05597   0.86554097
657.07794   0.86008348
657.09991   0.86607562
657.12189   0.86587857
657.14386   0.87252301
657.16583   0.86238246
657.18781   0.86900848
657.20972   0.86700903
657.23169   0.87028455
657.25360   0.87640732
657.27551   0.87921586
657.29749   0.89209787
657.31940   0.90249117
657.34131   0.89354522
657.36316   0.89515687
657.38513   0.89666337
657.40698   0.89747331
657.42883   0.90322244
657.45081   0.89851117
657.47266   0.89459629
657.49451   0.90190606
657.51636   0.90716548
657.53821   0.91214482
657.56006   0.92444298
657.58191   0.93236569
657.60376   0.92734542
657.62561   0.92572469
657.64740   0.93022656
657.66925   0.93565127
657.69104   0.93119599
657.71283   0.93471009
657.73468   0.93462695
657.75647   0.93856253
657.77820   0.94239216
657.79999   0.93546970
657.82178   0.93855504
657.84357   0.94000449
657.86536   0.94883022
657.88708   0.94843325
657.90881   0.94904246
657.93054   0.94891179
657.95227   0.95544765
657.97406   0.95613980
657.99573   0.96130680
658.01746   0.96152394
658.03918   0.95839444
658.06091   0.96090004
658.08264   0.95863749
658.10431   0.95645514
658.12604   0.96082238
658.14771   0.96233945
658.16937   0.96851157
658.19104   0.97083585
658.21271   0.96569072
658.23438   0.97530931
658.25598   0.97462733
658.27765   0.97391872
658.29926   0.97078297
658.32092   0.97383806
658.34253   0.97555128
658.36414   0.96886698
658.38580   0.96628352
658.40735   0.97423016
658.42902   0.98686903
658.45056   0.96949850
658.47217   0.97398520
658.49377   0.98046399
658.51532   0.97925651
658.53693   0.98235002
658.55847   0.98728926
658.58002   0.98092225
658.60162   0.97749543
658.62317   0.98209910
658.64465   0.98338223
658.66620   0.97832760
658.68774   0.97688083
658.70929   0.97973970
658.73077   0.99408585
658.75232   0.99034447
658.77380   0.98802993
658.79529   0.99230215
658.81677   0.98790912
658.83826   0.98371599
658.85974   0.99190601
658.88123   0.98523459
658.90271   0.99094556
658.92413   0.99202441
658.94556   0.99459478
658.96704   0.99229448
658.98846   0.99510138
659.00989   0.99129161
659.03137   0.99957974
659.05273   0.99643591
659.07416   0.99365369
659.09558   0.99955332
659.11700   0.99866329
659.13837   1.00120040
659.15979   0.99821876
659.18115   0.99657609
659.20251   0.99653907
659.22394   0.99532141
659.24524   0.99856228
659.26666   0.99892578
659.28796   0.98783828
659.30933   0.99471217
659.33069   0.99780535
659.35199   0.99313108
659.37335   0.99026745
659.39465   0.99378773
659.41595   0.99228847
659.43732   0.99628976
659.45862   1.00159150
659.47986   1.00116220
659.50116   1.00508470
659.52246   1.00779660
659.54376   0.99573558
659.56506   0.99958394
659.58630   1.00502530
659.60754   1.00405670
659.62878   1.00154300
659.65002   0.99853710
659.67126   0.99973846
659.69250   1.00041130
659.71375   0.99267392
659.73499   0.99479847
659.75623   0.98840582
659.77740   0.98499649
659.79865   0.99356231
659.81982   0.98615916
659.84100   0.94016745
659.86218   0.93995737
659.88336   0.93942538
